Customer_ID,Age,Income,Customer_Segment,Location,Product_ID,Base_Price,Discount,Final_Price,Units_Sold,Revenue,Profit,Competitor_Pricing,Inflation_Rate,Season,Transaction_Date,Promotion_Type,Category,Transaction_Frequency,Tenure,Days_Since_Last_Purchase
6338,31,88177.45414116821,Medium-value,North America,6338,87.05275081707276,0.10017233750276625,78.33247328168075,27,2114.9767786053803,469.6797881627051,83.2640783554312,0.008058491858634841,Summer,2022-07-17 21:10:47,Discount,Home Goods,5,2,210
6339,36,48349.317957463405,Low-value,Asia-Pacific,6339,120.47940212317236,0.15309293467596335,102.03485688413042,1,102.03485688413042,17.699275397909773,123.75893108414203,0.018118328264365886,Winter,2021-03-19 11:05:29,Loyalty Points,Clothing,2,2,231
6340,35,43772.15928831862,High-value,North America,6340,99.44999189820044,0.13761928782208208,85.76375483925825,9,771.8737935533243,145.33884459466162,99.9942726202076,0.008691214115163664,Summer,2020-05-16 03:45:52,Loyalty Points,Clothing,5,4,108
6341,26,42775.61382733392,High-value,Europe,6341,92.41815173227344,0.10327727574707195,82.8734567917847,21,1740.3425926274788,381.7957621630593,86.8544810316293,0.022132847964260384,Summer,2022-09-09 14:22:54,Flash Sale,Home Goods,3,4,217
6342,34,21800.814228400417,High-value,Asia-Pacific,6342,50.28278654426154,0.11651498264452667,44.42408854273847,54,2398.9007813078774,498.2114499347911,54.29103807476253,0.023177728711014638,Fall,2020-09-18 23:57:33,BOGO,Home Goods,2,1,352
6343,34,57354.57447909471,Low-value,Europe,6343,71.59091962078273,0.13864411691373643,61.66525979091702,28,1726.6272741456764,323.44524957833517,73.55433362130891,0.00870289969700357,Summer,2022-06-03 15:19:44,BOGO,Home Goods,11,2,332
6344,33,34074.71556293472,Low-value,Europe,6344,120.38293821609611,0.13602312685037926,104.0080745405067,1,104.0080745405067,19.74001778923943,116.39113884134798,0.02666576974537597,Fall,2022-09-22 07:40:23,Loyalty Points,Clothing,5,3,262
6345,35,48785.75906134084,Medium-value,Europe,6345,125.63562076078671,0.15266186543185178,106.45585253075632,1,106.45585253075632,18.510917998205628,128.34859807874702,0.0274403084601307,Summer,2023-09-05 02:44:18,BOGO,Electronics,2,4,13
6346,36,37654.40038324686,High-value,Asia-Pacific,6346,127.82588776460983,0.1308273206547696,111.10276935804862,1,111.10276935804862,21.624647922821737,137.2454198957777,0.01838074398757395,Fall,2023-05-24 20:30:03,Discount,Electronics,5,2,4
6347,31,71147.53619485455,High-value,Europe,6347,79.37538757881063,0.20450891265601423,63.14241337341837,40,2525.6965349367347,303.18568273003734,80.24288408784246,0.018535460877179662,Fall,2020-04-09 07:57:06,Flash Sale,Electronics,3,3,267
6348,48,73455.3388319771,Medium-value,North America,6348,111.69350900716621,0.2155637284658819,87.6164397601439,14,1226.6301566420148,132.03376837178584,109.8733301682577,0.02264344584390992,Fall,2021-04-20 22:20:54,Flash Sale,Clothing,5,1,164
6349,23,63663.2546510024,Low-value,Asia-Pacific,6349,83.15717428390333,0.10958761523721214,74.04417786426514,18,1332.7952015567726,285.01480557959053,85.59798384622184,0.036814553501641284,Summer,2023-11-17 00:24:17,Flash Sale,Electronics,5,2,117
6350,28,38725.19868202521,Medium-value,Europe,6350,125.57665712066168,0.11730983823978497,110.84527978714391,1,110.84527978714391,22.941619802680734,121.55923964917568,0.02699011391716007,Winter,2020-11-29 19:42:05,Discount,Home Goods,7,3,254
6351,63,47303.71288719482,Medium-value,Asia-Pacific,6351,116.29386232367831,0.15786154896338433,97.9355330823279,1,97.9355330823279,16.529829455753074,117.48220475944062,0.01921164374157165,Fall,2023-08-07 16:50:27,Discount,Clothing,4,3,235
6352,25,40173.67750204853,Medium-value,Europe,6352,103.31092326771495,0.12367301274886071,90.53415013733027,5,452.67075068665133,91.08251924964904,101.81543953572735,0.019458139549027538,Summer,2023-09-06 04:55:59,Discount,Home Goods,4,1,217
6353,21,75849.39496812935,Low-value,North America,6353,80.04169898881466,0.13449794605130508,69.27625487636227,24,1662.6301170326947,317.92957402060836,75.6358260912211,0.022743246451754948,Summer,2022-03-16 18:28:11,Loyalty Points,Home Goods,1,3,108
6354,42,41305.48738674445,Medium-value,Asia-Pacific,6354,125.03408092831224,0.14040740690249479,107.47836985073124,1,107.47836985073124,19.954513200912686,116.8798981460325,0.0189674599726821,Summer,2021-07-19 03:07:12,Loyalty Points,Clothing,8,4,310
6355,18,43223.10279279628,Low-value,Asia-Pacific,6355,103.46193778630615,0.10169917358190247,92.9399442162566,6,557.6396652975396,123.09952659505382,103.15410221286706,0.023536751117249403,Spring,2020-05-19 20:46:03,BOGO,Clothing,5,2,98
6356,33,41032.23466025596,High-value,Europe,6356,113.31683531632446,0.13000982525235996,98.58453335869866,1,98.58453335869866,19.262748637271542,107.01472118290368,0.02821858318959006,Spring,2021-07-07 22:58:11,Discount,Clothing,6,2,68
6357,56,45257.68916522268,Low-value,North America,6357,70.67780865478295,0.09051144725576915,64.28065790457222,34,2185.5423687554558,503.4105227716214,72.13830586261038,0.052250307179287137,Summer,2022-08-17 19:36:20,BOGO,Home Goods,5,3,161
6358,20,30728.365499975822,Medium-value,Asia-Pacific,6358,76.4459064880293,0.151058497054809,64.89810274795512,34,2206.535493430474,387.12291901537697,82.77061473556924,0.014311498110454988,Summer,2020-05-22 09:49:12,Flash Sale,Clothing,3,3,336
6359,18,17900.226214638067,Low-value,Europe,6359,90.9122652141855,0.27284628340411643,66.10719153464565,38,2512.073278316535,93.80702361920065,90.13492502881148,0.020110091949719078,Winter,2020-10-20 18:37:37,Discount,Beauty Products,2,4,137
6360,20,78724.97176880186,Medium-value,North America,6360,158.60852137803468,0.118084338730582,139.87933901407408,1,139.87933901407408,28.853374049449812,170.51388342464494,0.03715825639315006,Summer,2022-03-08 15:58:18,Flash Sale,Home Goods,2,3,38
6361,44,52931.14704509231,High-value,North America,6361,74.21244444116488,0.09584071939457875,67.09987037789342,35,2348.4954632262697,530.2905744177306,80.6638667884121,-0.000449486666015287,Spring,2020-11-30 04:01:24,Discount,Home Goods,4,4,156
6362,46,61084.43257563883,High-value,North America,6362,90.34779034667785,0.05576938699675589,85.3091494625322,25,2132.728736563305,551.6424054964428,92.13691269384931,0.022965821391995808,Spring,2021-07-05 00:52:54,Loyalty Points,Electronics,9,2,170
6363,30,49906.11322161062,Low-value,North America,6363,93.81376415243427,0.13265345067842385,81.36904461648204,8,650.9523569318563,125.59527767822442,95.39452945006236,0.012314313062257536,Winter,2022-11-04 20:19:11,BOGO,Home Goods,5,4,262
6364,42,25194.545493482983,Medium-value,Asia-Pacific,6364,127.54277295713455,0.13049112782780184,110.8995726676728,1,110.8995726676728,21.61963159767862,132.72109341566582,0.031625916951482196,Summer,2021-04-03 07:51:24,BOGO,Home Goods,2,1,22
6365,49,34437.42217275775,Low-value,Asia-Pacific,6365,106.19587333450808,0.12545802244169732,92.87274907449172,5,464.3637453724586,92.67818870168036,98.54494536522637,0.023209922795489404,Summer,2023-01-18 17:51:12,Loyalty Points,Home Goods,2,2,289
6366,53,71762.27027859076,Medium-value,North America,6366,68.9332999753571,0.23426193488426017,52.78485174517282,38,2005.8243663165672,172.19858697206848,70.44607263015564,0.02460371456449819,Summer,2020-08-07 07:49:03,Flash Sale,Electronics,5,2,55
6367,33,39700.3938324402,Medium-value,Europe,6367,92.08498446101716,0.1551986272430219,77.79352128297229,24,1867.0445107913351,320.016771846247,93.1647116114839,0.046546017799249245,Summer,2022-06-16 19:44:21,Loyalty Points,Beauty Products,4,3,299
6368,18,51172.82714756602,Low-value,Europe,6368,90.22307402916937,0.21104904013404643,71.18158085737015,26,1850.721102291624,208.6611549607416,85.30019306571836,0.01342898110054545,Summer,2022-08-14 11:58:20,Discount,Clothing,2,3,246
6369,27,46175.82326172397,Low-value,North America,6369,69.75268115285132,0.19820635163213074,55.927256704985375,60,3355.6354022991227,426.0227938793669,72.60280584420825,0.01995812415355801,Summer,2022-04-22 06:34:59,Flash Sale,Clothing,3,2,211
6370,31,71533.2943685868,Medium-value,North America,6370,100.182532010708,0.09158030911342831,91.00778476140144,11,1001.0856323754158,229.68013589296424,106.23003153601846,0.026918677210641187,Spring,2022-06-01 00:33:19,Discount,Beauty Products,5,4,196
6371,32,33739.66516613044,High-value,Europe,6371,105.37011987383471,0.199423663442768,84.35682455119098,16,1349.7091928190557,169.56385023210714,99.58540513362317,0.013593051759781401,Spring,2022-11-02 14:20:05,Discount,Electronics,5,2,161
6372,33,72767.68551649876,Low-value,North America,6372,121.36295138303113,0.14655046536901856,103.57715437929033,1,103.57715437929033,18.623088411168553,109.94882238575796,0.025590957932781364,Winter,2021-11-23 22:42:47,Flash Sale,Home Goods,2,1,296
6373,46,47176.85334976893,Low-value,North America,6373,110.05816951627418,0.08183809611084096,101.0512184616181,1,101.0512184616181,24.010499800226185,110.52804454219881,0.01285685929149595,Summer,2023-08-06 05:44:56,BOGO,Clothing,3,2,1
6374,48,42725.57426772139,Low-value,Asia-Pacific,6374,76.39626786006885,0.11439207848996924,67.65713999067914,30,2029.7141997203742,425.3925746589286,71.4092652514041,0.016048651720766888,Fall,2021-09-03 01:03:30,Flash Sale,Beauty Products,7,2,219
6375,33,41462.984781548534,Low-value,Asia-Pacific,6375,96.63594731030682,0.20783467885229134,76.55164623548225,22,1684.1362171806095,195.94262860188473,87.5733436964992,0.026539821607147605,Summer,2022-01-12 03:13:47,Loyalty Points,Home Goods,2,1,264
6376,46,49279.82547716302,Medium-value,North America,6376,135.13652989594772,0.13996562886501707,116.22206050642522,1,116.22206050642522,21.62648957926183,132.90825270759802,0.01825209618801062,Summer,2020-08-12 10:37:41,Loyalty Points,Clothing,3,2,256
6377,39,33822.44330107492,Low-value,North America,6377,107.858701345126,0.12807470451189318,94.04473004131245,5,470.22365020656224,92.7181954986213,109.15527551700914,0.02084707183104116,Spring,2021-03-04 01:25:28,Discount,Electronics,4,3,58
6378,36,37330.94989125775,High-value,Asia-Pacific,6378,109.35969875173872,0.19513054393990914,88.02028124920734,10,880.2028124920735,114.68492122990241,114.88261837270588,0.03206523655049148,Spring,2021-07-10 16:35:37,Loyalty Points,Home Goods,4,4,92
6379,44,76922.64189068358,Medium-value,North America,6379,83.29399466337273,0.21625162264813474,65.28153316057329,26,1697.3198621749054,181.36915930152193,81.0370792901905,0.024404379527425517,Fall,2020-09-16 20:47:06,Loyalty Points,Beauty Products,5,4,88
6380,36,23571.28941083566,High-value,Asia-Pacific,6380,87.70464503969242,0.17073477098547413,72.73041255447825,26,1890.9907264164344,294.7661866940325,82.67157336914002,0.022315107656380596,Spring,2020-12-11 14:35:16,BOGO,Home Goods,7,3,217
6381,56,32862.521294310834,High-value,Asia-Pacific,6381,83.33455403106622,0.13358507901032984,72.20230104653564,28,2021.6644293029979,388.30717029410016,80.46692244325038,0.02691447939470102,Winter,2022-07-12 17:59:16,Loyalty Points,Home Goods,8,1,30
6382,21,28533.86830346185,Medium-value,Europe,6382,100.64731635539702,0.20666011926604802,79.847529953583,14,1117.865419350162,131.5217190672714,100.6618623269606,0.022141414029336885,Spring,2022-10-08 22:01:55,BOGO,Electronics,11,1,363
6383,30,28952.52204756725,High-value,Asia-Pacific,6383,103.32789347152341,0.05699791511577054,97.43841897034214,4,389.75367588136857,100.43557416110303,106.8702268665516,-0.008907874152035578,Summer,2021-07-06 11:54:02,Loyalty Points,Electronics,5,2,312
6384,34,37575.828024936345,Medium-value,Europe,6384,102.58179948196496,0.15603877031136423,86.5750616344722,10,865.7506163447221,147.6780199709674,105.3746830484086,0.005733907504630702,Fall,2021-05-04 10:11:02,Flash Sale,Beauty Products,3,1,135
6385,39,33597.77855830994,Medium-value,Europe,6385,121.81047884393959,0.2027121744001533,97.11801181276073,1,97.11801181276073,11.850676622003022,122.51645769182718,0.023369832695111496,Spring,2020-11-13 21:38:06,Flash Sale,Clothing,8,2,337
6386,48,31431.569606735015,Medium-value,Asia-Pacific,6386,103.72117231339,0.21067842525219893,81.86935906509302,15,1228.0403859763953,138.96807668580033,98.64866666882408,0.023723913536262232,Summer,2021-11-04 19:40:40,Flash Sale,Clothing,4,4,364
6387,35,41583.31698786028,Medium-value,North America,6387,59.975458916549734,0.23796625298856305,45.70332368690889,53,2422.2761554061713,197.18662960217623,60.721480002690235,0.03653697559140702,Spring,2020-02-03 04:44:28,Discount,Home Goods,3,1,244
6388,21,24327.78717311262,Medium-value,Asia-Pacific,6388,91.12476572494879,0.2124545665206786,71.7648931235564,30,2152.946793706692,239.3267134827677,94.56400736381309,0.016864432575382376,Spring,2020-12-11 16:57:48,Discount,Home Goods,5,2,269
6389,43,59960.57674888514,Low-value,Europe,6389,97.48080490339305,0.1666638472544629,81.23427892473185,20,1624.685578494637,259.95430984713437,105.17262057171124,-0.0007624107243423828,Winter,2021-06-18 19:37:11,BOGO,Home Goods,4,2,207
6390,43,34331.49303303756,Medium-value,Asia-Pacific,6390,89.26995039855454,0.10620048770298893,79.78943812900641,18,1436.2098863221154,311.4085113003283,80.39268962450794,0.021105481430553675,Summer,2020-08-14 03:50:55,Discount,Home Goods,2,3,339
6391,18,36248.12623234488,Medium-value,Asia-Pacific,6391,95.68797489254575,0.138770529814899,82.40930391979242,18,1483.3674705562635,277.6989869101873,97.2852788947791,0.03760220043557351,Spring,2020-09-28 14:15:03,Flash Sale,Clothing,4,1,298
6392,35,36571.27943664509,Low-value,Europe,6392,86.74613993847703,0.1391919941842161,74.67177173265733,16,1194.7483477225173,223.1915804115747,88.85680993588343,0.0131984741879031,Spring,2020-07-28 16:55:02,Discount,Home Goods,5,3,229
6393,19,30306.27529586065,High-value,Asia-Pacific,6393,125.12273821258727,0.10894486759232305,111.49125806522805,1,111.49125806522805,23.905341316416965,117.9421157108688,0.0128089664912543,Winter,2023-12-04 00:08:19,Flash Sale,Beauty Products,2,1,268
6394,28,52515.63702523576,Medium-value,Asia-Pacific,6394,73.20664713084844,0.05,69.54631477430601,20,1390.9262954861201,366.03323565424216,74.07795970754545,0.014938878760761214,Summer,2022-08-08 04:07:17,Discount,Home Goods,6,2,18
6395,26,42574.143424955255,Medium-value,Europe,6395,73.3397121408891,0.1514395332694265,62.23318036415877,42,2613.7935752946682,457.6060383525288,76.91287217017359,0.02447288705081381,Spring,2021-07-06 06:55:34,Discount,Clothing,3,1,20
6396,43,78071.59298903216,Low-value,North America,6396,69.17504167322613,0.10174941946126492,62.13652134176657,33,2050.505204278297,452.56174162677314,73.76419189284367,0.017069886417937965,Summer,2023-05-14 07:17:09,BOGO,Home Goods,6,3,32
6397,36,27619.801497707762,Low-value,Europe,6397,115.48472266737477,0.16006264230389736,96.99993281150198,1,96.99993281150198,16.16062694433964,119.14908553435691,0.004340682066910569,Spring,2022-07-04 13:35:20,Discount,Electronics,4,4,61
6398,22,33551.19165255076,High-value,Europe,6398,69.36232024741207,0.08572180768754516,63.416456770401496,32,2029.3266166528479,475.6106431108176,75.95398747166452,0.029596805341372906,Fall,2022-08-26 06:22:06,BOGO,Electronics,8,2,110
6399,44,46339.64626358838,Low-value,Asia-Pacific,6399,110.9136434703436,0.07981357991668976,102.0612285233721,1,102.0612285233721,24.42167809413158,118.30547866277955,0.030780239641910748,Summer,2023-04-11 23:46:37,Discount,Clothing,6,3,34
6400,21,51908.84083863206,Low-value,Europe,6400,97.30801287739898,0.12344602000462676,85.2957259731251,14,1194.1401636237515,240.52163742524144,95.2548512532885,0.023439682392460272,Summer,2023-01-26 21:13:09,Discount,Home Goods,9,4,242
6401,38,38635.93938139982,Medium-value,Asia-Pacific,6401,94.65597855667484,0.196270586379303,76.07779414104954,16,1217.2447062567926,157.09774642203456,101.66956984787585,0.007659117087767944,Fall,2020-05-16 23:09:54,Discount,Home Goods,7,2,135
6402,27,55894.35329379966,High-value,Asia-Pacific,6402,107.96213904335649,0.15877764375992853,90.82016499077056,8,726.5613199261645,121.9733412833682,101.7491504741759,0.01617615101710299,Winter,2022-10-30 04:59:29,Loyalty Points,Electronics,4,3,145
6403,31,47736.456953619076,Low-value,Asia-Pacific,6403,134.25371103784056,0.18001678926374676,110.08578903006567,1,110.08578903006567,16.108191303577286,139.76827375915113,0.028492833852780976,Spring,2021-06-20 10:44:58,BOGO,Beauty Products,7,4,182
6404,40,61436.20581571126,Medium-value,Europe,6404,75.55919376336062,0.09845904706010916,68.11970754878999,33,2247.9503491100695,502.5329731764393,70.53620189881623,0.011295111065483894,Spring,2023-07-07 06:56:49,Flash Sale,Beauty Products,10,2,337
6405,40,34402.003388816986,High-value,Europe,6405,85.67514126412684,0.15499837941283406,72.39563321222155,28,2027.0777299422034,347.8449611653176,93.75977808996184,0.012341594629359489,Summer,2021-08-07 18:44:59,Loyalty Points,Home Goods,6,3,180
6406,48,35965.79225763791,Medium-value,Asia-Pacific,6406,68.44956913979553,0.10558902022049223,61.222046199809675,43,2632.547986591816,572.2159554839708,70.37825346785395,0.009648661141330447,Summer,2020-06-29 16:52:24,Discount,Clothing,5,1,301
6407,34,55075.40328107576,High-value,North America,6407,103.85804511961487,0.20876151841600998,82.17648192072559,20,1643.5296384145117,189.51700673990388,108.94928601974202,0.021937744597342067,Fall,2021-05-08 23:16:47,BOGO,Home Goods,7,4,56
6408,38,77284.37074070658,Medium-value,North America,6408,89.81234990902055,0.21054266042557787,70.90301882010246,43,3048.829809264406,345.47807700288735,91.91749103203259,0.027397941373957534,Winter,2021-01-28 22:09:43,Discount,Home Goods,6,3,100
6409,31,47822.89214134657,Medium-value,Europe,6409,77.94392281730478,0.12289033913187931,68.36536770901718,30,2050.9610312705154,414.138652107115,76.98412427338756,0.02194684086561259,Spring,2021-07-01 04:49:34,Loyalty Points,Electronics,3,1,78
6410,37,27638.844767285234,Medium-value,Asia-Pacific,6410,90.72628718635765,0.22816819038879538,70.02543441835228,31,2170.7884669689206,202.02803502495968,87.98301373948321,0.017394900976350495,Spring,2022-06-12 19:10:34,Flash Sale,Beauty Products,3,3,11
6411,39,25200.693995568414,Low-value,Asia-Pacific,6411,79.48327334571572,0.141651215609805,68.22437105564867,29,1978.5067606138116,364.99631169578265,75.99464006601717,0.018810438655444735,Summer,2021-08-01 12:50:40,Discount,Beauty Products,6,3,20
6412,34,39441.244607969194,Medium-value,Europe,6412,116.1067593109667,0.23009069360535164,89.39167452883675,10,893.9167452883675,81.1694301116006,122.8580959614048,0.004537454706743004,Summer,2021-05-30 09:41:06,BOGO,Electronics,5,1,256
6413,18,53852.85582662431,Medium-value,North America,6413,60.33068401255453,0.09115939672469517,54.83097525398184,56,3070.5346142229832,705.5718009308457,57.084290687023135,0.032719205489653694,Spring,2021-05-09 08:47:16,Loyalty Points,Home Goods,6,4,87
6414,38,44921.21994270935,Low-value,Europe,6414,128.537753230439,0.09147788978994559,116.77939080657768,1,116.77939080657768,26.802963545270387,137.669085217354,0.026604194896090647,Summer,2023-02-18 07:47:26,Discount,Clothing,4,2,42
6415,39,48164.610474084824,Low-value,Europe,6415,127.31053535955517,0.17770842348327975,104.68638082799629,1,104.68638082799629,15.569006076307673,133.83355387337014,0.016803530308282227,Winter,2023-10-18 06:20:55,Flash Sale,Beauty Products,8,3,332
6416,28,56676.872959630244,Medium-value,Asia-Pacific,6416,82.86048185655392,0.10925838418233721,73.80727949633696,25,1845.181987408424,395.1235549187306,81.33226504371133,0.011438512865847735,Winter,2023-12-19 09:22:56,Loyalty Points,Home Goods,2,3,158
6417,22,44326.83655385254,Medium-value,Europe,6417,105.88807597698589,0.17042353121853765,87.84225615505116,14,1229.7915861707163,192.0884415962546,108.88790268159589,0.012542963355114418,Summer,2020-11-09 06:17:12,Discount,Home Goods,4,4,318
6418,50,40529.66629460984,Medium-value,North America,6418,148.24181924466012,0.09866518183662332,133.61551319309388,1,133.61551319309388,29.846239721831793,157.40935194429264,0.01697490036544543,Summer,2021-11-23 01:33:39,Discount,Electronics,8,3,336
6419,40,54560.52104417945,Low-value,Europe,6419,104.66494161849623,0.0879441583957915,95.46027141431293,4,381.8410856572517,88.77924912546229,94.54898918906365,0.032305406542939966,Spring,2020-10-07 22:15:47,Loyalty Points,Home Goods,5,1,10
6420,33,49660.53163330401,High-value,Asia-Pacific,6420,79.74134726165863,0.1980942650867354,63.9450436788342,41,2621.7467908322024,333.17012442259977,76.08623462105837,0.006504683912182625,Summer,2021-01-06 04:36:55,BOGO,Electronics,9,4,154
6421,24,67677.64087257249,Medium-value,North America,6421,118.79254886182053,0.25326996464630513,88.70596421134277,10,887.0596421134278,55.511800080684,129.9726463468725,0.013668411972827376,Summer,2022-04-26 21:08:13,Discount,Clothing,4,4,309
6422,27,31505.07304643519,Low-value,Asia-Pacific,6422,111.50669450679483,0.14312995054371414,95.54674683674425,7,668.8272278572098,122.44442477391506,109.41594175189982,0.011186675314191303,Fall,2020-11-14 04:55:33,BOGO,Electronics,5,4,126
6423,48,39472.242776339655,Medium-value,Europe,6423,78.90337064050112,0.18212686641283696,64.53294699633602,26,1677.8566219047366,241.81527624761617,82.00994172287388,0.024102456497706055,Winter,2022-12-12 23:32:45,Loyalty Points,Clothing,6,2,183
6424,36,48989.52458894672,Low-value,Europe,6424,82.04464442523044,0.14102511454996358,70.47428904695128,32,2255.177249502441,417.3772143772792,76.83232270299337,0.01838992470810548,Summer,2020-07-13 11:58:53,Discount,Electronics,9,3,91
6425,29,30275.28881592716,Low-value,Europe,6425,95.6910884176005,0.18101346784266942,78.36971266149114,12,940.4365519378937,136.63140923004948,93.20067506795603,0.015656406315724656,Spring,2023-12-22 00:13:15,Flash Sale,Home Goods,5,3,298
6426,40,41345.21067805683,Medium-value,Asia-Pacific,6426,132.9358003219566,0.05,126.28901030585877,1,126.28901030585877,33.23395008048915,140.99148647118352,0.023332844975314286,Summer,2022-04-06 23:24:28,Discount,Home Goods,4,2,156
6427,27,49057.28624328088,Medium-value,Europe,6427,77.1830343758743,0.12064983163886561,67.8709142730483,24,1628.9019425531592,332.22696503847095,76.6793705173131,0.004881417395567789,Winter,2021-10-30 05:56:55,Flash Sale,Electronics,5,1,162
6428,50,58125.65095073159,Medium-value,North America,6428,93.6705159210404,0.24929588992595134,70.31884129468165,17,1195.4203020095879,80.7411625492073,101.14875922619947,0.014961505994706421,Summer,2023-06-17 21:26:00,Loyalty Points,Home Goods,4,4,243
6429,49,32092.913952697418,Low-value,North America,6429,133.32204872587639,0.17042032211378097,110.60126223714333,1,110.60126223714333,17.27582812902986,120.44243602324961,0.018793008092399657,Summer,2023-05-14 15:19:19,BOGO,Home Goods,7,2,123
6430,30,44899.64666103934,Low-value,Asia-Pacific,6430,90.29700099571653,0.14708939462907603,77.01526978243551,24,1848.3664747784524,331.37685805041457,91.16458234373316,-0.0007438281915026351,Summer,2022-01-10 20:06:53,Loyalty Points,Electronics,7,3,226
6431,29,47529.740080720774,Low-value,Asia-Pacific,6431,121.16979112844946,0.17953172728477504,99.41596923242352,1,99.41596923242352,14.597115442508908,128.54186508939935,0.027863075697602293,Fall,2021-12-27 09:34:39,Loyalty Points,Home Goods,9,1,222
6432,18,40797.63715179681,High-value,Asia-Pacific,6432,97.1915584280338,0.195714062206841,78.16980371586978,21,1641.5658780332653,212.84996914116866,95.37650408858521,0.023525341110036926,Winter,2022-02-25 01:13:16,BOGO,Clothing,4,1,24
6433,20,38754.91704517339,Medium-value,Europe,6433,131.2857809974208,0.05,124.72149194754975,1,124.72149194754975,32.82144524935519,125.37756335383412,0.017995903861647553,Summer,2021-06-20 23:21:06,Flash Sale,Electronics,4,1,46
6434,22,78586.88190050513,Medium-value,North America,6434,120.85029067918273,0.13640101454024256,104.36618842305899,1,104.36618842305899,19.770984947631078,114.79718705394556,0.013009123398471658,Winter,2021-05-29 20:13:49,Discount,Home Goods,7,4,223
6435,36,59386.55317954274,Medium-value,North America,6435,103.36937778177942,0.08718153775747786,94.35747646973023,7,660.5023352881116,153.9923841573925,100.6484588924642,0.03789146951720687,Summer,2021-01-13 18:28:10,Loyalty Points,Clothing,2,1,109
6436,32,34163.411390740555,Medium-value,North America,6436,98.28974687014998,0.257330538461508,72.99679338280897,28,2043.9102147186513,117.4311760637118,103.0394081206559,0.029803600182247918,Summer,2022-01-11 03:53:31,Discount,Home Goods,4,1,85
6437,22,45833.51936924738,Low-value,Asia-Pacific,6437,81.78806502838692,0.07448857875485436,75.69578830531277,26,1968.090495938132,479.54771242149025,76.52773202598588,0.005653557376470886,Spring,2022-08-22 04:03:36,Flash Sale,Home Goods,4,4,300
6438,32,55234.19251591529,Medium-value,Asia-Pacific,6438,65.27054426474041,0.1409379281640893,56.07144898592542,46,2579.2866533525694,477.5751280279285,66.41557753705163,0.009617729857288702,Winter,2023-03-27 20:03:17,BOGO,Electronics,5,1,126
6439,40,45749.504278391076,Medium-value,Europe,6439,99.61977413471132,0.18114297231949855,81.5743521461526,22,1794.6357472153572,260.491225540803,90.09770467694528,-0.0013523012184682506,Fall,2021-02-25 23:14:31,Discount,Home Goods,5,2,362
6440,40,29628.01446888197,Low-value,Asia-Pacific,6440,108.7042135025397,0.18116410747072673,89.01091168504477,14,1246.1527635906268,180.85147126573787,100.02118312969513,0.015019545608909442,Summer,2023-11-18 10:14:01,Discount,Home Goods,6,1,13
6441,18,33867.599794074325,High-value,North America,6441,116.03447071359606,0.09633184572843609,104.8566559816332,1,104.8566559816332,23.63252648211595,109.37179162023594,0.01031881204033028,Summer,2023-09-22 02:58:53,Flash Sale,Home Goods,4,1,282
6442,34,30204.203655420984,Medium-value,Europe,6442,145.04312533800714,0.09933532467632541,130.63521939048724,1,130.63521939048724,29.105031653882236,146.0965448958891,0.02378852064259425,Spring,2022-03-02 07:43:27,Loyalty Points,Clothing,5,2,337
6443,21,51464.42313715574,Medium-value,Asia-Pacific,6443,72.6791056332826,0.11138580557474245,64.58368490386762,31,2002.0942320198963,424.9576397776639,76.57585799279184,0.028141161666397276,Summer,2021-05-14 20:02:45,Flash Sale,Electronics,5,1,268
6444,44,15387.754580234992,Low-value,Asia-Pacific,6444,97.18297673148497,0.12459511632253956,85.07445244105494,13,1105.9678817337142,221.6027934772011,90.04396315882254,0.010050504965687558,Spring,2023-12-23 16:35:22,Discount,Home Goods,4,4,31
6445,43,72416.08395794209,High-value,North America,6445,109.38850501935867,0.12842557478240052,95.34022338766003,5,476.7011169383002,93.84134937054483,111.0894170573705,0.021100020348064286,Summer,2023-05-26 15:39:43,BOGO,Home Goods,3,3,296
6446,26,27994.65474750517,Medium-value,Europe,6446,79.90089498110945,0.18296855771437698,65.28154346632795,45,2937.6694559847574,420.7912640798101,83.40436577646003,0.013929337954608174,Spring,2021-01-31 08:29:37,BOGO,Electronics,1,3,50
6447,27,23720.848099229843,Low-value,Asia-Pacific,6447,111.35696096725582,0.11999019720980551,97.99521726011018,1,97.99521726011018,20.04534458303111,119.09695741293517,0.03337873555817874,Spring,2020-01-18 19:46:01,Flash Sale,Home Goods,3,4,27
6448,30,36749.703988226276,Low-value,Asia-Pacific,6448,106.00494083540465,0.16489143511517584,88.52563401175549,6,531.1538040705329,85.93305256183342,100.49225908669544,0.01609347697692088,Fall,2021-10-05 22:41:51,Discount,Home Goods,4,1,179
6449,18,35809.99917849247,Low-value,Europe,6449,92.3268545381316,0.11623208048716628,81.59551215032859,11,897.5506336536145,186.6338537100012,85.64138578443166,0.026700489010842536,Spring,2022-08-24 19:18:07,Loyalty Points,Clothing,4,3,124
6450,38,48289.19089267228,Medium-value,Europe,6450,69.72944427556607,0.17253612328986528,57.698596281103214,46,2654.135428930748,408.8473232575206,71.36761094818091,0.01907248428829354,Summer,2020-10-24 15:33:22,Discount,Beauty Products,5,1,158
6451,32,20903.75705574248,Low-value,Asia-Pacific,6451,98.67902092917441,0.16554285197646545,82.34341437431355,20,1646.8682874862711,265.36199447782934,96.04797122736372,0.027772309890821235,Winter,2023-02-04 11:10:51,Discount,Beauty Products,7,1,285
